#{"t_start": 1696907060.4400942, "env_id": "ALE/Breakout-v5"}
r,l,t
5.0,54,39429.947047
1.0,17,39430.075048
7.0,55,39434.746326
4.0,38,39435.005398
0.0,5,39435.054398
2.0,30,39435.246399
1.0,12,39435.3284
4.0,38,39440.101911
0.0,3,39440.132114
3.0,37,39440.391435
1.0,12,39440.469436
4.0,41,39440.804653
6.0,57,39445.161741
2.0,20,39445.306742
5.0,47,39445.636744
1.0,17,39445.764745
5.0,49,39449.966759
2.0,20,39450.183761
6.0,53,39450.544301
4.0,39,39455.512589
2.0,30,39455.760051
1.0,18,39455.903058
3.0,36,39456.514208
0.0,5,39456.601699
2.0,25,39460.787311
5.0,48,39461.156333
11.0,114,39466.350674
2.0,24,39466.527149
2.0,20,39466.706316
4.0,42,39470.984013
3.0,33,39471.229036
7.0,59,39471.693041
4.0,46,39476.001945
2.0,24,39476.171035
2.0,30,39476.386283
4.0,42,39476.739359
1.0,12,39476.851278
1.0,12,39480.823818
3.0,42,39481.127794
4.0,37,39481.374346
2.0,26,39481.558917
7.0,55,39486.059728
5.0,49,39486.378872
0.0,3,39486.405118
5.0,48,39491.909058
0.0,3,39491.935399
11.0,114,39492.789195
4.0,42,39497.930916
1.0,17,39498.087591
1.0,8,39498.362659
0.0,5,39498.39866
4.0,41,39498.653114
1.0,17,39498.842257
3.0,28,39499.082767
1.0,17,39503.805369
4.0,47,39504.130235
7.0,64,39504.566256
0.0,3,39509.175732
4.0,38,39509.453484
1.0,17,39509.588942
1.0,15,39509.729013
4.0,37,39510.026531
1.0,12,39510.107533
1.0,12,39514.0353
3.0,32,39514.272435
0.0,3,39514.301435
8.0,77,39514.917606
4.0,42,39519.763214
1.0,17,39519.874287
4.0,47,39520.264355
1.0,17,39520.38343
7.0,59,39525.141347
1.0,18,39525.263347
4.0,38,39525.546957
3.0,33,39529.861898
2.0,26,39530.051341
2.0,24,39530.263623
4.0,37,39530.539258
2.0,25,39530.717058
2.0,25,39534.767038
5.0,44,39535.073139
7.0,64,39535.575242
2.0,30,39540.14498
4.0,38,39540.421365
3.0,31,39540.661926
1.0,12,39540.745003
3.0,40,39541.012527
1.0,12,39541.093528
5.0,49,39541.414717
4.0,38,39541.671636
1.0,13,39541.775043
1.0,17,39541.915422
4.0,41,39542.226882
1.0,12,39542.311478
4.0,42,39542.639164
3.0,32,39542.88067
4.0,46,39543.251627
1.0,12,39543.348985
5.0,49,39543.745415
5.0,48,39544.111858
2.0,25,39544.300227
3.0,40,39544.617943
1.0,12,39544.724078
4.0,42,39545.055121
1.0,17,39545.194122
3.0,37,39545.492257
3.0,40,39545.817136
1.0,12,39545.91299
2.0,24,39546.121416
1.0,12,39546.229558
1.0,12,39546.319561
4.0,41,39546.655061
1.0,12,39546.75206
1.0,17,39546.907061
3.0,37,39547.199364
1.0,12,39547.298364
3.0,40,39547.652372
1.0,12,39547.746371
5.0,48,39548.163404
1.0,12,39548.255404
3.0,36,39548.546407
4.0,41,39548.887411
2.0,24,39549.058941
1.0,17,39549.191941
5.0,52,39549.631945
3.0,37,39549.921947
1.0,12,39550.062477
5.0,48,39550.417479
3.0,32,39550.702484
1.0,13,39550.796481
1.0,10,39550.889482
3.0,40,39551.206485
1.0,12,39551.297486
5.0,48,39551.684519
5.0,48,39552.034522
2.0,21,39552.187524
3.0,40,39552.491526
1.0,12,39552.603529
5.0,48,39552.969438
1.0,12,39553.056776
2.0,30,39553.297377
1.0,12,39553.411587
1.0,12,39553.498529
2.0,24,39553.703788
5.0,48,39554.089003
4.0,38,39554.364866
3.0,40,39554.675771
1.0,12,39554.772478
3.0,37,39555.072032
1.0,12,39555.168033
2.0,24,39555.351906
1.0,12,39555.46226
5.0,48,39555.814783
1.0,12,39555.91246
1.0,12,39556.025618
1.0,13,39556.129416
3.0,40,39556.470413
1.0,12,39556.570414
5.0,48,39556.953418
1.0,12,39557.069418
1.0,13,39557.166421
3.0,40,39557.496421
1.0,12,39557.588422
5.0,48,39557.965954
1.0,13,39558.073954
7.0,65,39558.581978
3.0,40,39558.907978
1.0,12,39558.996981
5.0,48,39559.380982
1.0,12,39559.471982
1.0,13,39559.578986
4.0,41,39559.941986
1.0,12,39560.041987
5.0,49,39560.423022
1.0,17,39560.561018
0.0,3,39560.637105
1.0,12,39560.744883
1.0,12,39560.833884
5.0,48,39561.195569
1.0,12,39561.290707
5.0,47,39561.666805
1.0,12,39561.775411
2.0,24,39561.962104
2.0,24,39562.138201
1.0,12,39562.233978
5.0,44,39562.573249
1.0,12,39562.680246
5.0,48,39563.063708
1.0,17,39563.204022
1.0,12,39563.292098
1.0,12,39563.387169
4.0,41,39563.751649
1.0,17,39563.879721
1.0,17,39564.01919
1.0,12,39564.126059
5.0,48,39564.465881
1.0,12,39564.57188
5.0,48,39564.955746
5.0,47,39565.309665
1.0,12,39565.398666
1.0,12,39565.485668
4.0,41,39565.832397
1.0,12,39565.950609
1.0,17,39566.072678
4.0,42,39566.400135
1.0,17,39566.559356
4.0,41,39566.869952
1.0,12,39566.966976
2.0,24,39567.125978
5.0,48,39567.480762
1.0,12,39567.57836
3.0,40,39567.9151
1.0,12,39568.013101
4.0,42,39568.321109
4.0,38,39568.626609
4.0,38,39568.919814
1.0,12,39569.016887
3.0,40,39569.324568
1.0,12,39569.413642
7.0,60,39569.908653
1.0,17,39570.039175
1.0,12,39570.15125
5.0,48,39570.497845
1.0,12,39570.586846
1.0,12,39570.683847
1.0,13,39570.78585
3.0,40,39571.091802
5.0,48,39571.442802
1.0,17,39571.580887
1.0,12,39571.687888
5.0,44,39572.025175
0.0,5,39572.096709
1.0,12,39572.204962
5.0,48,39572.562996
1.0,12,39572.660537
1.0,13,39572.760609
4.0,41,39573.10446
1.0,17,39573.229567
1.0,17,39573.389477
1.0,12,39573.485478
6.0,55,39573.922674
4.0,41,39574.27791
1.0,17,39574.405911
1.0,12,39574.498914
3.0,37,39574.767914
1.0,12,39574.854914
3.0,40,39575.202069
5.0,48,39575.555523
1.0,12,39575.662364
4.0,46,39576.04561
4.0,47,39576.381432
4.0,41,39576.683583
1.0,12,39576.779178
1.0,17,39576.924882
3.0,37,39577.190248
4.0,44,39577.53301
4.0,41,39577.866474
1.0,12,39577.96631
2.0,24,39578.140627
1.0,12,39578.248851
1.0,12,39578.343852
3.0,40,39578.661176
1.0,12,39578.747368
5.0,48,39579.115575
3.0,37,39579.397572
1.0,12,39579.487252
1.0,12,39579.60726
5.0,48,39579.962628
1.0,12,39580.060644
4.0,45,39580.402647
3.0,36,39580.691235
1.0,12,39580.821201
7.0,61,39581.253893
1.0,12,39581.349894
5.0,47,39581.754459
1.0,13,39581.847462
4.0,41,39582.167462
1.0,17,39582.311414
1.0,17,39582.441675
1.0,12,39582.565284
6.0,55,39582.960288
1.0,12,39583.074289
5.0,48,39583.441776
3.0,32,39583.690777
5.0,47,39584.056069
1.0,13,39584.159244
3.0,40,39584.475974
1.0,12,39584.591975
5.0,49,39584.951166
1.0,12,39585.046241
1.0,13,39585.176261
3.0,40,39585.479775
1.0,12,39585.566776
2.0,24,39585.77185
1.0,12,39585.858679
1.0,12,39585.942681
3.0,40,39586.298289
1.0,12,39586.420655
5.0,48,39586.775728
1.0,12,39586.865774
3.0,42,39587.172829
3.0,40,39587.490903
1.0,12,39587.580904
4.0,41,39587.938217
5.0,48,39588.280923
1.0,12,39588.369996
3.0,40,39588.72873
1.0,12,39588.835163
5.0,48,39589.169847
1.0,12,39589.257848
3.0,36,39589.51885
3.0,40,39589.847632
1.0,12,39589.939251
3.0,37,39590.229454
5.0,48,39590.60604
1.0,12,39590.714561
4.0,46,39591.064652
5.0,48,39591.409826
1.0,12,39591.534952
5.0,48,39591.890367
1.0,12,39591.980805
3.0,40,39592.336915
1.0,12,39592.427696
5.0,48,39592.795296
1.0,12,39592.88505
1.0,12,39592.980133
2.0,24,39593.194415
1.0,12,39593.294416
5.0,48,39593.700788
1.0,12,39593.842592
1.0,16,39593.973593
4.0,41,39594.354336
3.0,33,39599.006884
2.0,24,39599.180782
1.0,16,39599.295068
1.0,12,39599.404442
2.0,20,39599.578685
7.0,55,39604.324269
5.0,44,39604.63708
3.0,37,39604.909143
2.0,31,39609.218509
2.0,24,39609.42458
4.0,42,39609.697317
1.0,16,39609.826756
4.0,37,39614.494911
1.0,17,39614.653351
8.0,73,39615.219039
1.0,18,39615.341041
7.0,60,39620.59064
3.0,38,39620.888921
4.0,43,39621.206592
3.0,36,39625.650845
4.0,38,39625.931397
3.0,37,39626.196046
1.0,17,39626.363337
2.0,25,39630.465666
11.0,112,39636.329742
0.0,7,39636.630451
1.0,18,39636.749524
1.0,12,39636.833525
2.0,24,39637.060077
9.0,88,39642.285353
5.0,48,39642.598067
2.0,30,39642.823658
4.0,43,39647.531728
2.0,20,39647.715251
7.0,63,39648.180214
4.0,42,39652.463905
2.0,30,39652.692353
3.0,38,39652.948026
1.0,18,39653.063175
9.0,88,39657.908232
4.0,41,39658.217154
2.0,24,39658.406458
1.0,18,39663.055557
2.0,24,39663.224237
5.0,47,39663.626595
4.0,38,39663.914923
1.0,17,39668.386423
3.0,38,39668.668542
4.0,39,39668.940681
10.0,100,39673.76587
2.0,23,39673.918944
1.0,13,39674.039731
2.0,30,39674.259111
0.0,6,39678.913658
4.0,41,39679.271446
3.0,33,39679.504277
3.0,42,39679.808411
4.0,38,39684.087394
3.0,34,39684.316558
7.0,55,39684.747222
3.0,28,39684.925097
4.0,42,39689.745163
1.0,10,39689.832231
3.0,42,39690.138265
6.0,57,39694.371557
4.0,38,39694.729807
3.0,38,39694.999531
4.0,48,39699.675644
2.0,24,39699.844182
2.0,24,39700.047789
4.0,46,39700.435349
2.0,24,39704.360485
4.0,41,39704.660598
4.0,46,39705.015539
7.0,64,39709.802228
4.0,42,39710.085402
2.0,30,39710.321089
1.0,17,39710.461939
2.0,24,39715.019208
0.0,5,39715.083691
2.0,24,39715.250176
3.0,37,39715.488366
1.0,4,39715.830439
1.0,12,39715.958536
2.0,28,39716.176105
1.0,12,39716.265569
1.0,12,39716.353119
5.0,48,39721.237374
2.0,25,39721.450986
9.0,85,39722.10556
6.0,55,39726.876976
1.0,12,39726.959929
2.0,30,39727.178879
2.0,31,39727.435167
7.0,64,39731.923399
4.0,42,39732.228521
1.0,17,39732.377522
5.0,45,39736.792964
2.0,24,39736.981759
3.0,33,39737.279746
3.0,35,39741.67965
8.0,69,39742.187716
4.0,47,39742.569096
3.0,38,39747.113411
7.0,64,39747.570469
5.0,44,39752.392011
4.0,42,39752.683983
1.0,12,39752.773634
1.0,12,39752.896301
6.0,57,39757.542347
0.0,3,39757.572308
4.0,38,39757.839026
2.0,30,39758.080745
7.0,68,39758.740296
0.0,5,39758.82721
2.0,25,39759.068727
4.0,41,39763.595181
2.0,26,39763.769254
2.0,24,39764.00872
7.0,55,39768.508418
3.0,32,39768.745828
2.0,25,39768.92883
3.0,33,39769.158831
4.0,37,39773.567857
5.0,39,39773.899852
1.0,10,39773.974951
0.0,3,39774.000951
1.0,13,39774.089603
9.0,88,39779.44139
2.0,23,39779.638833
4.0,39,39779.890555
3.0,36,39784.639158
0.0,3,39784.665598
11.0,113,39785.551554
1.0,16,39790.386917
2.0,24,39790.570467
0.0,3,39790.600213
0.0,3,39790.62928
10.0,102,39795.694478
4.0,44,39796.005878
1.0,17,39796.153779
1.0,17,39796.26578
3.0,39,39800.45687
5.0,47,39800.808939
0.0,3,39800.985446
1.0,17,39801.141547
3.0,42,39801.476692
3.0,38,39806.152912
9.0,89,39806.812988
2.0,27,39806.981989
2.0,24,39812.024631
4.0,42,39812.299209
1.0,17,39812.405212
2.0,24,39812.613211
3.0,28,39816.736541
2.0,24,39816.911542
5.0,52,39817.28786
7.0,61,39822.197986
7.0,63,39822.606019
6.0,54,39827.435943
4.0,40,39827.697426
3.0,37,39827.945427
1.0,12,39828.046428
5.0,51,39833.315962
4.0,38,39833.59082
1.0,12,39833.679843
3.0,42,39833.962846
3.0,31,39838.255538
5.0,51,39838.664419
0.0,3,39838.692419
1.0,12,39838.774419
2.0,30,39839.006421
7.0,57,39843.669867
0.0,2,39843.804869
1.0,12,39843.882869
5.0,48,39844.189404
1.0,12,39844.268976
1.0,12,39844.346126
2.0,24,39844.578942
9.0,89,39849.562601
4.0,38,39849.856268
2.0,20,39850.005715
0.0,3,39850.032873
6.0,57,39854.578203
0.0,3,39854.609203
4.0,38,39854.910478
5.0,48,39855.255034
3.0,35,39859.852646
2.0,24,39860.039724
3.0,41,39860.329512
1.0,12,39860.413525
1.0,17,39860.579317
2.0,25,39860.776857
0.0,5,39860.843952
3.0,32,39865.117904
2.0,20,39865.250905
4.0,41,39865.572773
3.0,37,39869.583079
4.0,41,39869.939083
3.0,33,39870.158044
2.0,26,39870.380687
5.0,48,39875.221694
4.0,48,39875.580279
4.0,41,39875.915778
4.0,37,39880.369849
3.0,42,39880.675138
3.0,42,39881.071443
3.0,39,39885.154919
0.0,3,39885.303801
1.0,12,39885.381258
2.0,24,39885.534814
1.0,12,39885.606884
1.0,12,39885.676821
7.0,64,39886.073986
1.0,12,39886.184847
2.0,24,39886.342519
1.0,12,39886.423591
3.0,42,39886.707667
1.0,12,39886.802964
4.0,41,39887.095145
3.0,37,39887.356627
1.0,12,39887.473365
2.0,25,39887.66281
4.0,46,39888.050726
1.0,12,39888.154892
3.0,37,39888.451763
1.0,12,39888.535764
1.0,13,39888.624767
2.0,24,39888.82584
1.0,12,39888.93868
4.0,42,39889.269793
1.0,12,39889.357793
1.0,12,39889.453041
4.0,41,39889.779431
4.0,46,39890.120909
1.0,12,39890.217193
2.0,24,39890.389268
1.0,12,39890.503629
1.0,12,39890.627034
5.0,48,39891.005266
1.0,12,39891.116936
4.0,45,39891.442331
2.0,23,39891.629927
10.0,100,39892.415158
4.0,47,39892.749527
1.0,12,39892.845527
4.0,42,39893.18053
1.0,12,39893.277531
7.0,64,39893.795484
4.0,42,39894.115486
1.0,12,39894.211559
3.0,37,39894.490574
1.0,12,39894.587574
1.0,12,39894.684575
2.0,24,39894.886577
4.0,41,39895.18865
1.0,12,39895.284651
1.0,13,39895.398652
7.0,59,39895.879099
1.0,17,39896.0301
3.0,42,39896.335327
1.0,12,39896.433328
4.0,39,39896.74333
8.0,76,39897.368385
3.0,36,39897.635899
1.0,12,39897.742994
3.0,37,39898.018996
1.0,12,39898.116065
4.0,41,39898.435128
1.0,17,39898.557129
1.0,12,39898.64613
4.0,42,39898.967104
3.0,37,39899.248132
8.0,78,39899.873024
1.0,12,39899.97103
4.0,42,39900.271866
0.0,5,39900.321867
1.0,12,39900.442823
6.0,57,39900.910815
1.0,12,39901.00082
3.0,37,39901.290404
1.0,12,39901.380255
1.0,12,39901.465331
6.0,57,39901.923383
1.0,12,39902.022383
4.0,42,39902.339463
3.0,42,39902.655579
2.0,24,39902.86032
4.0,41,39903.174936
1.0,12,39903.281937
3.0,37,39903.607489
2.0,24,39903.780129
3.0,29,39904.004753
9.0,88,39904.71879
1.0,12,39904.806102
3.0,37,39905.080634
2.0,20,39905.239005
1.0,13,39905.35715
4.0,46,39905.738754
1.0,12,39905.826784
4.0,42,39906.173638
2.0,20,39906.314896
1.0,13,39906.406645
6.0,57,39906.862759
1.0,12,39906.96876
4.0,42,39907.278561
3.0,37,39907.550862
3.0,42,39907.884122
7.0,63,39908.35046
4.0,42,39908.670762
1.0,17,39908.824584
1.0,12,39908.922601
3.0,37,39909.216565
2.0,24,39909.419779
4.0,41,39909.752725
3.0,37,39910.036496
4.0,39,39910.349893
2.0,30,39910.571241
1.0,12,39910.708333
4.0,41,39910.997597
2.0,24,39911.172597
1.0,12,39911.292669
5.0,48,39911.64289
1.0,12,39911.758889
1.0,12,39911.864879
5.0,48,39912.21171
1.0,12,39912.361711
4.0,38,39912.627786
7.0,59,39913.086211
1.0,17,39913.247268
1.0,12,39913.33534
5.0,49,39913.696594
1.0,13,39913.786604
1.0,12,39913.902596
1.0,12,39914.020738
2.0,24,39914.23041
3.0,41,39914.522298
1.0,12,39914.610327
1.0,12,39914.719716
1.0,12,39914.853241
5.0,48,39915.237478
1.0,12,39915.332551
1.0,17,39915.466657
8.0,76,39916.079048
1.0,12,39916.168119
3.0,37,39916.450712
4.0,39,39916.736713
1.0,13,39916.839716
10.0,100,39917.656025
4.0,42,39917.993899
1.0,12,39918.082929
3.0,37,39918.351931
1.0,17,39918.468932
7.0,59,39918.943044
2.0,28,39919.136497
1.0,12,39919.235011
1.0,12,39919.352012
3.0,33,39919.587426
7.0,63,39920.066588
3.0,37,39920.363606
1.0,12,39920.45199
2.0,24,39920.660404
0.0,5,39920.699406
10.0,101,39921.445524
1.0,12,39921.547262
4.0,42,39921.872264
1.0,12,39921.966264
1.0,12,39922.052268
10.0,100,39922.785124
1.0,12,39922.898125
5.0,48,39923.239188
1.0,12,39923.325186
1.0,13,39923.419242
9.0,88,39924.074668
4.0,42,39924.37867
1.0,17,39924.498671
1.0,12,39924.584672
4.0,42,39924.903024
1.0,12,39925.002545
2.0,24,39925.181545
1.0,12,39925.269137
3.0,41,39925.604065
1.0,13,39925.704556
10.0,100,39926.443689
1.0,12,39926.53869
1.0,17,39926.666691
1.0,12,39926.763691
3.0,37,39927.031693
0.0,5,39927.102694
1.0,12,39927.213695
4.0,42,39927.506715
1.0,12,39927.591716
4.0,45,39927.916754
10.0,101,39928.683131
1.0,12,39928.77013
5.0,48,39929.121664
1.0,12,39929.212664
2.0,30,39929.431009
4.0,41,39929.758035
1.0,12,39929.859919
2.0,25,39930.05892
0.0,5,39930.100921
4.0,37,39930.371997
4.0,46,39930.740362
1.0,12,39930.827765
4.0,42,39931.185543
3.0,36,39931.437544
4.0,37,39931.706546
1.0,12,39931.820167
1.0,12,39931.934392
5.0,48,39932.282832
4.0,41,39932.571834
1.0,12,39932.666836
1.0,12,39932.780836
2.0,24,39932.956097
4.0,37,39933.290998
1.0,13,39933.393999
1.0,10,39933.484108
8.0,76,39934.05408
1.0,12,39934.144058
3.0,37,39934.423001
1.0,12,39934.52022
3.0,42,39934.838236
10.0,100,39935.618253
1.0,12,39935.725358
4.0,42,39936.024734
3.0,37,39936.302229
1.0,17,39936.447548
4.0,41,39936.750252
1.0,12,39936.847253
5.0,49,39937.325022
2.0,25,39937.528023
1.0,18,39937.713025
7.0,63,39942.514501
2.0,25,39942.705118
4.0,41,39943.023086
1.0,16,39943.147158
0.0,5,39943.198234
9.0,89,39948.227783
4.0,38,39948.510785
2.0,29,39952.922856
5.0,48,39953.280025
1.0,12,39953.374026
7.0,59,39953.907522
2.0,24,39958.293794
2.0,22,39958.445944
4.0,43,39958.730763
2.0,27,39958.932194
9.0,88,39963.521688
4.0,38,39963.788928
2.0,24,39968.56381
1.0,16,39968.696268
1.0,12,39968.781269
2.0,24,39969.023975
1.0,12,39969.110019
5.0,48,39969.483882
0.0,3,39969.513953
10.0,96,39973.768111
1.0,11,39974.13851
1.0,17,39974.268523
2.0,24,39980.719722
4.0,42,39981.050173
10.0,101,39986.161372
1.0,16,39986.271521
3.0,41,39986.567606
4.0,49,39991.03304
0.0,3,39991.061491
9.0,89,39991.764001
3.0,33,39996.042619
3.0,31,39996.279017
3.0,32,39996.481169
1.0,12,39996.574676
2.0,23,39996.755022
5.0,40,40001.352467
2.0,24,40001.529553
1.0,12,40001.611554
2.0,24,40001.76498
9.0,88,40006.760203
0.0,3,40006.789203
0.0,3,40006.818203
3.0,38,40007.126221
3.0,35,40007.373214
8.0,78,40012.0242
4.0,38,40012.300042
1.0,17,40012.423976
0.0,3,40012.449977
1.0,16,40016.755009
7.0,64,40017.251422
0.0,6,40017.456907
2.0,23,40017.60135
3.0,37,40017.947672
3.0,37,40022.533956
7.0,55,40022.94874
5.0,48,40023.296781
1.0,12,40028.246063
2.0,25,40028.407064
1.0,10,40028.494134
9.0,88,40029.186493
0.0,3,40033.826969
2.0,30,40034.030835
3.0,33,40034.269919
2.0,25,40034.437462
2.0,24,40034.66669
5.0,52,40039.343762
3.0,33,40039.63599
5.0,49,40040.014938
1.0,12,40044.308983
3.0,28,40044.537302
2.0,24,40044.768347
4.0,42,40045.070269
1.0,12,40045.158269
3.0,33,40049.40228
8.0,76,40049.9828
4.0,38,40054.572475
0.0,3,40054.610475
1.0,15,40054.716151
1.0,12,40054.795152
4.0,41,40055.103521
2.0,20,40055.238521
5.0,49,40059.780441
1.0,12,40059.865441
1.0,17,40059.975513
2.0,15,40060.372532
5.0,45,40060.646604
5.0,48,40061.046347
0.0,3,40061.081347
5.0,55,40065.894848
10.0,100,40070.925342
4.0,38,40071.257685
2.0,24,40071.423679
4.0,49,40071.803792
2.0,25,40076.691435
4.0,41,40077.025508
3.0,28,40077.24754
2.0,24,40077.398613
2.0,25,40082.235087
1.0,18,40082.393714
11.0,112,40087.686166
3.0,30,40087.935656
0.0,3,40087.975166
2.0,25,40088.149926
3.0,38,40088.437723
7.0,55,40093.359603
5.0,44,40093.648967
0.0,3,40093.675037
8.0,75,40098.496052
2.0,24,40098.664054
9.0,88,40104.30552
5.0,45,40104.63605
0.0,3,40104.662122
0.0,1,40104.693674
1.0,17,40104.804746
3.0,28,40105.119401
6.0,57,40105.566124
4.0,42,40109.991425
1.0,12,40110.098608
2.0,30,40110.343185
5.0,51,40110.794059
6.0,54,40114.638218
1.0,11,40114.74808
3.0,33,40115.008113
2.0,29,40115.221519
7.0,55,40120.256785
6.0,54,40120.702156
1.0,17,40120.864187
0.0,3,40120.894186
2.0,29,40125.451552
8.0,78,40125.997694
1.0,10,40126.105693
2.0,22,40130.959341
0.0,3,40130.989791
6.0,59,40131.417398
3.0,28,40131.675397
4.0,38,40135.998139
1.0,12,40136.091128
2.0,24,40136.277129
3.0,33,40136.517736
3.0,32,40136.776817
5.0,47,40141.373122
1.0,12,40141.484634
3.0,29,40141.698031
1.0,17,40141.851823
4.0,33,40142.141891
4.0,42,40145.577861
0.0,2,40145.616488
1.0,12,40145.714404
1.0,12,40145.856985
7.0,59,40146.298055
3.0,37,40150.963101
5.0,49,40151.347685
3.0,38,40151.61608
0.0,3,40151.641184
4.0,41,40156.412887
4.0,41,40156.768394
4.0,34,40157.014465
1.0,12,40157.105537
5.0,45,40161.49036
7.0,55,40161.924922
4.0,41,40162.205667
5.0,45,40166.707025
0.0,3,40166.733777
4.0,43,40167.036165
7.0,59,40172.1141
3.0,28,40172.311698
1.0,17,40172.424222
2.0,26,40172.628012
4.0,47,40172.943011
7.0,63,40177.173545
5.0,44,40177.500166
2.0,29,40182.108681
2.0,20,40182.246683
3.0,37,40182.540487
7.0,55,40182.991898
3.0,18,40187.312597
5.0,48,40187.602568
0.0,5,40187.706517
1.0,17,40187.835262
6.0,57,40188.286227
4.0,38,40188.619532
2.0,24,40192.948647
1.0,16,40193.068278
0.0,3,40193.096278
3.0,32,40193.360365
4.0,41,40193.668889
1.0,17,40198.207719
3.0,32,40198.460948
1.0,15,40198.589665
4.0,46,40198.903416
2.0,24,40199.099317
4.0,39,40204.043781
3.0,35,40204.305806
1.0,15,40204.413988
4.0,45,40204.810252
4.0,38,40208.961678
4.0,47,40209.276469
4.0,49,40213.815309
3.0,37,40214.082958
4.0,37,40214.393271
4.0,41,40214.720766
4.0,38,40219.551317
4.0,35,40219.798456
4.0,43,40220.1209
6.0,53,40224.409035
4.0,45,40224.770499
0.0,5,40225.12963
1.0,17,40225.238583
4.0,43,40225.525808
7.0,63,40230.201636
4.0,38,40230.519453
4.0,43,40230.790524
3.0,35,40231.102592
2.0,30,40235.405237
4.0,45,40235.767795
4.0,42,40236.082441
0.0,3,40236.111441
0.0,3,40236.141516
3.0,41,40240.490978
7.0,64,40240.977348
0.0,3,40241.006785
4.0,38,40245.19083
1.0,12,40245.308328
2.0,24,40245.46777
11.0,112,40250.756561
0.0,3,40250.785634
0.0,3,40250.812634
1.0,17,40250.928607
4.0,46,40251.272113
8.0,76,40256.811456
4.0,38,40257.1334
1.0,12,40257.2254
6.0,61,40261.620655
3.0,36,40261.922973
2.0,24,40262.149559
1.0,12,40262.244649
3.0,36,40266.202199
0.0,3,40266.229637
3.0,29,40266.426255
3.0,18,40266.903318
1.0,10,40266.979231
1.0,12,40267.067938
5.0,48,40267.388678
1.0,12,40267.50642
4.0,41,40267.853547
1.0,12,40267.960618
6.0,55,40272.797759
1.0,12,40272.909096
1.0,16,40273.016098
10.0,101,40278.255232
3.0,38,40278.567605
2.0,31,40278.794879
0.0,3,40278.82557
5.0,42,40283.254687
7.0,55,40283.703469
2.0,20,40283.83923
3.0,36,40288.187716
1.0,12,40288.273784
1.0,12,40288.355607
7.0,59,40288.830092
6.0,50,40293.459463
2.0,25,40293.64854
0.0,3,40293.67554
1.0,17,40293.794448
9.0,88,40299.324345
3.0,30,40299.548346
0.0,3,40299.577347
6.0,55,40299.994373
0.0,3,40300.019441
5.0,47,40304.862989
11.0,107,40310.208855
1.0,17,40310.32849
0.0,5,40310.365049
1.0,18,40310.484105
10.0,93,40311.176353
6.0,46,40311.567524
0.0,5,40311.611525
1.0,15,40316.329532
2.0,24,40316.530448
2.0,24,40316.709287
0.0,3,40316.737287
4.0,37,40317.005207
3.0,36,40317.301587
3.0,36,40321.574539
11.0,113,40327.264056
2.0,24,40327.492508
4.0,47,40327.843816
3.0,33,40328.087072
3.0,37,40332.454156
3.0,28,40332.715158
0.0,3,40332.74223
4.0,42,40333.019734
1.0,12,40333.119877
3.0,38,40337.094478
1.0,12,40337.213819
6.0,49,40337.571255
3.0,32,40337.840328
4.0,40,40342.155879
1.0,17,40342.278319
7.0,64,40342.743073
4.0,33,40347.26554
4.0,42,40347.541922
1.0,17,40347.665031
0.0,3,40347.691033
7.0,55,40352.880099
5.0,53,40353.539347
4.0,43,40353.895461
0.0,3,40353.922462
8.0,76,40359.277854
2.0,20,40359.407929
1.0,16,40359.527905
3.0,37,40359.795074
0.0,5,40359.844041
7.0,64,40364.798414
4.0,38,40365.048493
6.0,54,40370.36733
4.0,42,40370.682786
1.0,12,40370.778214
2.0,24,40370.956282
4.0,37,40371.226812
4.0,41,40375.714862
1.0,12,40375.815562
1.0,17,40375.941633
10.0,100,40380.891043
2.0,30,40381.121893
3.0,33,40381.340425
2.0,25,40386.723447
1.0,12,40386.809448
7.0,64,40387.282527
4.0,38,40387.597691
1.0,17,40391.764885
4.0,42,40392.037416
1.0,12,40392.120416
4.0,41,40392.470937
